7.770102040816326272e-02,8.070590702947846862e-02,8.371079365079364676e-02,8.671568027210883878e-02,8.972056689342403080e-02,9.272545351473922282e-02,9.573034013605441483e-02,9.873522675736960685e-02,1.017401133786847989e-01,1.047449999999999909e-01,1.077498866213151968e-01,1.107547732426303749e-01,1.137596598639455808e-01,1.167645464852607728e-01,1.197694331065759649e-01,1.227743197278911430e-01,1.257792063492063628e-01,1.287840929705215132e-01,1.317889795918367191e-01,1.347938662131519250e-01,1.377987528344671309e-01,1.408036394557823368e-01,1.438085260770974871e-01,1.468134126984126930e-01,1.498182993197278989e-01,1.528231859410430493e-01,1.558280725623582552e-01,1.588329591836734611e-01,1.618378458049886670e-01,1.648427324263038452e-01,1.678476190476190510e-01,1.708525056689342292e-01,1.738573922902494351e-01,1.768622789115646132e-01,1.798671655328798191e-01,1.828720521541950250e-01,1.858769387755102309e-01,1.888818253968253813e-01,1.918867120181405872e-01,1.948915986394557653e-01,1.978964852607709712e-01,2.009013718820861216e-01,2.039062585034013275e-01,2.069111451247165612e-01,2.099160317460317671e-01,2.129209183673469175e-01,2.159258049886621234e-01,2.189306916099773015e-01,2.219355782312925074e-01,2.249404648526076578e-01,2.279453514739228637e-01,2.309502380952380973e-01,2.339551247165532755e-01,2.369600113378684536e-01,2.399648979591836595e-01
7.805612244897959517e-02,8.108599773242630704e-02,8.411587301587303278e-02,8.714574829931973077e-02,9.017562358276645651e-02,9.320549886621315450e-02,9.623537414965986636e-02,9.926524943310657823e-02,1.022951247165532901e-01,1.053250000000000020e-01,1.083548752834467277e-01,1.113847505668934257e-01,1.144146258503401514e-01,1.174445011337868494e-01,1.204743764172335613e-01,1.235042517006802731e-01,1.265341269841269989e-01,1.295640022675736969e-01,1.325938775510204226e-01,1.356237528344671484e-01,1.386536281179138463e-01,1.416835034013605443e-01,1.447133786848072701e-01,1.477432539682539958e-01,1.507731292517006938e-01,1.538030045351473918e-01,1.568328798185941175e-01,1.598627551020408433e-01,1.628926303854875413e-01,1.659225056689342392e-01,1.689523809523809650e-01,1.719822562358276907e-01,1.750121315192743887e-01,1.780420068027210867e-01,1.810718820861678124e-01,1.841017573696145382e-01,1.871316326530612639e-01,1.901615079365079342e-01,1.931913832199546599e-01,1.962212585034013579e-01,1.992511337868480836e-01,2.022810090702947816e-01,2.053108843537414796e-01,2.083407596371882331e-01,2.113706349206349588e-01,2.144005102040816291e-01,2.174303854875283548e-01,2.204602607709750528e-01,2.234901360544217785e-01,2.265200113378684488e-01,2.295498866213151745e-01,2.325797619047619280e-01,2.356096371882086260e-01,2.386395124716553240e-01,2.416693877551020220e-01
7.841122448979591375e-02,8.146608843537414546e-02,8.452095238095239105e-02,8.757581632653060888e-02,9.063068027210885447e-02,9.368554421768707230e-02,9.674040816326530401e-02,9.979527210884353572e-02,1.028501360544217674e-01,1.059049999999999991e-01,1.089598639455782308e-01,1.120147278911564487e-01,1.150695918367347081e-01,1.181244557823129260e-01,1.211793197278911577e-01,1.242341836734693755e-01,1.272890476190476350e-01,1.303439115646258251e-01,1.333987755102040706e-01,1.364536394557823162e-01,1.395085034013605618e-01,1.425633673469387797e-01,1.456182312925169975e-01,1.486730952380952431e-01,1.517279591836734609e-01,1.547828231292516787e-01,1.578376870748299243e-01,1.608925510204081699e-01,1.639474149659863877e-01,1.670022789115646056e-01,1.700571428571428512e-01,1.731120068027210968e-01,1.761668707482993146e-01,1.792217346938775324e-01,1.822765986394557780e-01,1.853314625850340236e-01,1.883863265306122692e-01,1.914411904761904593e-01,1.944960544217687048e-01,1.975509183673469227e-01,2.006057823129251683e-01,2.036606462585033583e-01,2.067155102040816039e-01,2.097703741496598773e-01,2.128252380952380951e-01,2.158801020408163129e-01,2.189349659863945308e-01,2.219898299319727764e-01,2.250446938775510219e-01,2.280995578231292120e-01,2.311544217687074576e-01,2.342092857142857032e-01,2.372641496598639488e-01,2.403190136054421389e-01,2.433738775510203844e-01
7.876632653061224620e-02,8.184617913832199776e-02,8.492603174603174931e-02,8.800588435374150087e-02,9.108573696145125242e-02,9.416558956916099010e-02,9.724544217687075554e-02,1.003252947845804932e-01,1.034051473922902586e-01,1.064849999999999963e-01,1.095648526077097618e-01,1.126447052154194994e-01,1.157245578231292649e-01,1.188044104308390025e-01,1.218842630385487680e-01,1.249641156462584918e-01,1.280439682539682711e-01,1.311238208616780088e-01,1.342036734693877742e-01,1.372835260770975119e-01,1.403633786848072496e-01,1.434432312925170150e-01,1.465230839002267804e-01,1.496029365079365459e-01,1.526827891156462558e-01,1.557626417233560212e-01,1.588424943310657589e-01,1.619223469387755243e-01,1.650021995464852620e-01,1.680820521541949997e-01,1.711619047619047651e-01,1.742417573696145305e-01,1.773216099773242682e-01,1.804014625850340059e-01,1.834813151927437713e-01,1.865611678004535368e-01,1.896410204081633022e-01,1.927208730158730121e-01,1.958007256235827775e-01,1.988805782312925152e-01,2.019604308390022807e-01,2.050402834467119906e-01,2.081201360544217560e-01,2.111999886621315492e-01,2.142798412698412869e-01,2.173596938775510246e-01,2.204395464852607622e-01,2.235193990929705277e-01,2.265992517006802931e-01,2.296791043083900030e-01,2.327589569160997685e-01,2.358388095238095339e-01,2.389186621315192993e-01,2.419985147392290092e-01,2.450783673469387747e-01
7.912142857142856478e-02,8.222626984126985006e-02,8.533111111111110758e-02,8.843595238095237898e-02,9.154079365079365038e-02,9.464563492063490791e-02,9.775047619047619318e-02,1.008553174603174507e-01,1.039601587301587221e-01,1.070649999999999935e-01,1.101698412698412788e-01,1.132746825396825363e-01,1.163795238095238216e-01,1.194843650793650791e-01,1.225892063492063505e-01,1.256940476190476219e-01,1.287988888888889072e-01,1.319037301587301370e-01,1.350085714285714222e-01,1.381134126984127075e-01,1.412182539682539650e-01,1.443230952380952503e-01,1.474279365079365078e-01,1.505327777777777931e-01,1.536376190476190506e-01,1.567424603174603082e-01,1.598473015873015934e-01,1.629521428571428787e-01,1.660569841269841362e-01,1.691618253968253660e-01,1.722666666666666790e-01,1.753715079365079366e-01,1.784763492063491941e-01,1.815811904761904516e-01,1.846860317460317369e-01,1.877908730158730222e-01,1.908957142857143074e-01,1.940005555555555372e-01,1.971053968253968225e-01,2.002102380952380800e-01,2.033150793650793653e-01,2.064199206349205951e-01,2.095247619047618803e-01,2.126296031746031934e-01,2.157344444444444509e-01,2.188392857142857084e-01,2.219441269841269659e-01,2.250489682539682512e-01,2.281538095238095087e-01,2.312586507936507663e-01,2.343634920634920238e-01,2.374683333333333368e-01,2.405731746031746221e-01,2.436780158730158519e-01,2.467828571428571094e-01
7.947653061224489723e-02,8.260636054421768848e-02,8.573619047619049360e-02,8.886602040816327097e-02,9.199585034013606222e-02,9.512568027210885346e-02,9.825551020408164471e-02,1.013853401360544221e-01,1.045151700680272133e-01,1.076450000000000046e-01,1.107748299319727958e-01,1.139046598639455732e-01,1.170344897959183922e-01,1.201643197278911557e-01,1.232941496598639608e-01,1.264239795918367104e-01,1.295538095238095433e-01,1.326836394557823207e-01,1.358134693877551258e-01,1.389432993197279032e-01,1.420731292517006805e-01,1.452029591836734856e-01,1.483327891156462630e-01,1.514626190476190681e-01,1.545924489795918455e-01,1.577222789115646229e-01,1.608521088435374280e-01,1.639819387755102331e-01,1.671117687074830105e-01,1.702415986394557879e-01,1.733714285714285930e-01,1.765012585034013703e-01,1.796310884353741477e-01,1.827609183673469251e-01,1.858907482993197302e-01,1.890205782312925631e-01,1.921504081632653405e-01,1.952802380952380901e-01,1.984100680272108952e-01,2.015398979591837003e-01,2.046697278911564777e-01,2.077995578231292273e-01,2.109293877551020324e-01,2.140592176870748653e-01,2.171890476190476427e-01,2.203188775510204200e-01,2.234487074829931974e-01,2.265785374149660025e-01,2.297083673469387799e-01,2.328381972789115573e-01,2.359680272108843346e-01,2.390978571428571675e-01,2.422276870748299449e-01,2.453575170068027222e-01,2.484873469387754996e-01
7.983163265306122969e-02,8.298645124716552690e-02,8.614126984126985187e-02,8.929608843537414908e-02,9.245090702947846018e-02,9.560572562358277127e-02,9.876054421768708236e-02,1.019153628117913796e-01,1.050701814058956907e-01,1.082249999999999879e-01,1.113798185941043128e-01,1.145346371882086101e-01,1.176894557823129350e-01,1.208442743764172322e-01,1.239990929705215433e-01,1.271539115646258544e-01,1.303087301587301794e-01,1.334635487528344489e-01,1.366183673469387738e-01,1.397731859410430988e-01,1.429280045351473960e-01,1.460828231292516932e-01,1.492376417233560182e-01,1.523924603174603432e-01,1.555472789115646126e-01,1.587020975056689376e-01,1.618569160997732348e-01,1.650117346938775598e-01,1.681665532879818570e-01,1.713213718820861542e-01,1.744761904761904792e-01,1.776310090702948041e-01,1.807858276643990736e-01,1.839406462585033708e-01,1.870954648526076958e-01,1.902502834467120485e-01,1.934051020408163457e-01,1.965599206349206152e-01,1.997147392290249401e-01,2.028695578231292374e-01,2.060243764172335623e-01,2.091791950113378318e-01,2.123340136054421567e-01,2.154888321995465095e-01,2.186436507936508067e-01,2.217984693877550761e-01,2.249532879818594011e-01,2.281081065759636983e-01,2.312629251700680233e-01,2.344177437641722928e-01,2.375725623582766177e-01,2.407273809523809704e-01,2.438821995464852677e-01,2.470370181405895371e-01,2.501918367346938621e-01
8.018673469387754826e-02,8.336654195011339308e-02,8.654634920634921014e-02,8.972615646258504107e-02,9.290596371882087201e-02,9.608577097505668907e-02,9.926557823129252001e-02,1.024453854875283509e-01,1.056251927437641819e-01,1.088049999999999989e-01,1.119848072562358438e-01,1.151646145124716608e-01,1.183444217687075056e-01,1.215242290249433227e-01,1.247040362811791536e-01,1.278838435374149429e-01,1.310636507936508155e-01,1.342434580498866326e-01,1.374232653061224774e-01,1.406030725623582944e-01,1.437828798185941115e-01,1.469626870748299563e-01,1.501424943310657456e-01,1.533223015873016182e-01,1.565021088435374352e-01,1.596819160997732245e-01,1.628617233560090694e-01,1.660415306122449142e-01,1.692213378684807312e-01,1.724011451247165483e-01,1.755809523809523931e-01,1.787607596371882379e-01,1.819405668934240550e-01,1.851203741496598443e-01,1.883001814058957168e-01,1.914799886621315617e-01,1.946597959183673787e-01,1.978396031746031958e-01,2.010194104308390128e-01,2.041992176870748577e-01,2.073790249433106747e-01,2.105588321995464640e-01,2.137386394557823088e-01,2.169184467120181814e-01,2.200982539682539985e-01,2.232780612244897878e-01,2.264578684807256326e-01,2.296376757369614496e-01,2.328174829931972944e-01,2.359972902494330838e-01,2.391770975056689286e-01,2.423569047619047734e-01,2.455367120181406182e-01,2.487165192743764075e-01,2.518963265306122246e-01
8.054183673469386684e-02,8.374663265306123150e-02,8.695142857142856840e-02,9.015622448979591919e-02,9.336102040816326997e-02,9.656581632653060687e-02,9.977061224489795765e-02,1.029754081632653084e-01,1.061802040816326592e-01,1.093849999999999961e-01,1.125897959183673469e-01,1.157945918367346838e-01,1.189993877551020485e-01,1.222041836734693854e-01,1.254089795918367223e-01,1.286137755102040869e-01,1.318185714285714516e-01,1.350233673469387607e-01,1.382281632653061254e-01,1.414329591836734901e-01,1.446377551020408270e-01,1.478425510204081639e-01,1.510473469387755008e-01,1.542521428571428932e-01,1.574569387755102023e-01,1.606617346938775392e-01,1.638665306122448762e-01,1.670713265306122686e-01,1.702761224489795777e-01,1.734809183673469146e-01,1.766857142857142793e-01,1.798905102040816439e-01,1.830953061224489808e-01,1.863001020408163177e-01,1.895048979591836824e-01,1.927096938775510471e-01,1.959144897959183840e-01,1.991192857142857209e-01,2.023240816326530578e-01,2.055288775510204224e-01,2.087336734693877593e-01,2.119384693877550685e-01,2.151432653061224332e-01,2.183480612244897978e-01,2.215528571428571625e-01,2.247576530612244716e-01,2.279624489795918363e-01,2.311672448979591732e-01,2.343720408163265378e-01,2.375768367346938470e-01,2.407816326530611839e-01,2.439864285714285763e-01,2.471912244897959410e-01,2.503960204081632224e-01,2.536008163265305870e-01
8.089693877551021317e-02,8.412672335600906992e-02,8.735650793650795443e-02,9.058629251700681118e-02,9.381607709750566793e-02,9.704586167800453855e-02,1.002756462585034092e-01,1.035054308390022659e-01,1.067352154195011366e-01,1.099650000000000072e-01,1.131947845804988778e-01,1.164245691609977346e-01,1.196543537414966191e-01,1.228841383219954758e-01,1.261139229024943464e-01,1.293437074829931754e-01,1.325734920634920877e-01,1.358032766439909445e-01,1.390330612244898012e-01,1.422628458049886579e-01,1.454926303854875425e-01,1.487224149659864270e-01,1.519521995464852560e-01,1.551819841269841405e-01,1.584117687074830250e-01,1.616415532879818540e-01,1.648713378684807385e-01,1.681011224489796230e-01,1.713309070294784797e-01,1.745606916099773087e-01,1.777904761904762210e-01,1.810202607709750777e-01,1.842500453514739345e-01,1.874798299319727912e-01,1.907096145124716757e-01,1.939393990929705602e-01,1.971691836734694170e-01,2.003989682539682737e-01,2.036287528344671305e-01,2.068585374149660150e-01,2.100883219954648717e-01,2.133181065759637007e-01,2.165478911564625852e-01,2.197776757369614697e-01,2.230074603174603542e-01,2.262372448979591832e-01,2.294670294784580677e-01,2.326968140589569245e-01,2.359265986394558090e-01,2.391563832199546380e-01,2.423861678004534947e-01,2.456159523809524070e-01,2.488457369614512638e-01,2.520755215419501205e-01,2.553053061224489495e-01
8.125204081632653175e-02,8.450681405895692222e-02,8.776158730158731269e-02,9.101636054421768929e-02,9.427113378684807976e-02,9.752590702947845636e-02,1.007806802721088468e-01,1.040354535147392234e-01,1.072902267573696139e-01,1.105449999999999905e-01,1.137997732426303948e-01,1.170545464852607576e-01,1.203093197278911758e-01,1.235640929705215385e-01,1.268188662131519151e-01,1.300736394557823195e-01,1.333284126984127238e-01,1.365831859410430726e-01,1.398379591836734770e-01,1.430927324263038536e-01,1.463475056689342302e-01,1.496022789115646345e-01,1.528570521541950111e-01,1.561118253968254155e-01,1.593665986394557921e-01,1.626213718820861687e-01,1.658761451247165453e-01,1.691309183673469496e-01,1.723856916099773262e-01,1.756404648526077028e-01,1.788952380952381072e-01,1.821500113378684838e-01,1.854047845804988603e-01,1.886595578231292369e-01,1.919143310657596413e-01,1.951691043083900456e-01,1.984238775510204222e-01,2.016786507936507988e-01,2.049334240362811754e-01,2.081881972789115798e-01,2.114429705215419564e-01,2.146977437641723052e-01,2.179525170068027096e-01,2.212072902494331139e-01,2.244620634920635183e-01,2.277168367346938671e-01,2.309716099773242437e-01,2.342263832199546481e-01,2.374811564625850246e-01,2.407359297052153735e-01,2.439907029478457778e-01,2.472454761904762099e-01,2.505002494331065588e-01,2.537550226757369076e-01,2.570097959183673675e-01
