stress,cloud_llm_controller,external_log_agent,local_feedback_morphology,invariant_carrier_agent,failure_line
0.6150627615062761,0.29826680696443,0.622136355264402,0.9156340406079729,0.9706146958889968,0.5
0.6192468619246861,0.2904454175379818,0.6165633146929215,0.9128691497109677,0.969697695523983,0.5
0.6234309623430961,0.28274648722705076,0.6109791385926224,0.9100129461574306,0.9687424129889393,0.5
0.6276150627615062,0.2751724914067879,0.6053860493643398,0.9070640983235536,0.9677473243408936,0.5
0.6317991631799162,0.267725651579661,0.5997862846167894,0.9040214227573896,0.9667108682070934,0.5
0.6359832635983264,0.26040793809651386,0.594182093374061,0.9008838992377131,0.9656314472934793,0.5
0.6401673640167364,0.2532210737345978,0.588575732241693,0.8976506860144677,0.9645074302094371,0.5
0.6443514644351463,0.24616653807321676,0.5829694615451763,0.8943211351108252,0.9633371536343432,0.5
0.6485355648535565,0.23924557260519852,0.5773655414549168,0.8908948075533987,0.9621189248519072,0.5
0.6527196652719665,0.2324591865206712,0.5717662281117639,0.8873714883841807,0.9608510246785692,0.5
0.6569037656903766,0.22580816309857232,0.5661737697672048,0.883751201295626,0.9595317108122062,0.5
0.6610878661087866,0.21929306664091497,0.5605904029522458,0.8800342227193267,0.9581592216270951,0.5
0.6652719665271966,0.2129142498850225,0.5550183486888103,0.8762210951893016,0.9567317804404113,0.5
0.6694560669456067,0.20667186182969277,0.5494598087572249,0.8723126397934238,0.9552476002744751,0.5
0.6736401673640167,0.20056585591249876,0.5439169620330185,0.8683099675213267,0.9537048891374323,0.5
0.6778242677824268,0.19459599847713294,0.5383919609058266,0.8642144893146234,0.9521018558430244,0.5
0.6820083682008368,0.18876187747179862,0.5328869277927011,0.860027924625813,0.9504367163875087,0.5
0.6861924686192468,0.1830629113220834,0.5274039517575365,0.855752308296129,0.9487077008985815,0.5
0.6903765690376569,0.1774983579244851,0.5219450852477019,0.8513899955700801,0.9469130611672967,0.5
0.6945606694560669,0.17206732370971145,0.5165123409582545,0.8469436650757424,0.9450510787693982,0.5
0.698744769874477,0.1667687727280247,0.5111076888333632,0.8424163196150825,0.943120073777172,0.5
0.702928870292887,0.16160153571219005,0.5057330532137749,0.8378112846277741,0.9411184140568501,0.5
0.707112970711297,0.15656431907695323,0.5003903101383059,0.8331322042150063,0.9390445251397199,0.5
0.7112970711297071,0.15165571381740317,0.49508128480648006,0.8283830346364905,0.9368969006474392,0.5
0.7154811715481171,0.14687420427201336,0.48980774920853054,0.8235680352239498,0.9346741132436133,0.5
0.7196652719665272,0.14221817671956405,0.4845714199280663,0.8186917566873623,0.9323748260745054,0.5
0.7238493723849372,0.1376859277825122,0.47937395612178363,0.8137590268256263,0.9299978046518693,0.5
0.7280334728033472,0.13327567261265671,0.4742169576796668,0.808774933690421,0.9275419291203937,0.5
0.7322175732217573,0.12898555283811675,0.4691019635682006,0.8037448062901588,0.92500620684124,0.5
0.7364016736401673,0.12481364425370056,0.46403045035820367,0.7986741929592125,0.9223897852117672,0.5
0.7405857740585774,0.12075796423964846,0.4590038309379847,0.7935688375551992,0.9196919646299297,0.5
0.7447698744769874,0.1168164788965016,0.45402345341166406,0.7884346536831317,0.9169122115002107,0.5
0.7489539748953974,0.11298710988643734,0.4490906001816395,0.7832776971787935,0.9140501711665283,0.5
0.7531380753138075,0.10926774097385217,0.4442064872133777,0.7781041371139287,0.9111056806465788,0.5
0.7573221757322175,0.10565622426021959,0.4393722634799327,0.7729202256119561,0.9080787810318411,0.5
0.7615062761506276,0.10215038611033711,0.43458901058285887,0.7677322667842118,0.9049697294082576,0.5
0.7656903765690376,0.09874803276898259,0.429857742545513,0.7625465851126568,0.9017790101447437,0.5
0.7698744769874476,0.09544695566872585,0.4251794057740922,0.7573694936150522,0.8985073453904879,0.5
0.7740585774058577,0.09224493643121412,0.42055487918118106,0.7522072621326019,0.8951557046178077,0.5
0.7782426778242677,0.08913975156563791,0.4159849744660479,0.7470660860778088,0.89172531304545,0.5
0.7824267782426778,0.08612917686933064,0.4114704365454565,0.741952055971897,0.8882176587779492,0.5
0.7866108786610878,0.08321099153653433,0.4070119441283409,0.7368711280868386,0.8846344985002546,0.5
0.7907949790794978,0.08038298198231264,0.40261011042732964,0.7318290964871603,0.8809778615735311,0.5
0.7949790794979079,0.0776429453893912,0.3982654839997968,0.7268315667418882,0.8772500523879727,0.5
0.7991631799163179,0.07498869298638755,0.39397854971086776,0.7218839315478185,0.8734536508417506,0.5
0.8033472803347279,0.07241805306644677,0.38974972981060596,0.7169913484726054,0.8695915108318455,0.5
0.807531380753138,0.06992887375574675,0.38557938511746787,0.712158719990735,0.8656667566624262,0.5
0.811715481171548,0.06751902554168288,0.3814678163000094,0.7073906759482023,0.8616827772994329,0.5
0.8158995815899581,0.06518640357079053,0.3774152652487878,0.7026915585535263,0.8576432184258498,0.5
0.8200836820083681,0.06292892972663244,0.37342191653039813,0.6980654099544862,0.853551972280434,0.5
0.8242677824267781,0.060744554497965786,0.36948789891562805,0.6935159624224899,0.8494131652929038,0.5
0.8284518828451882,0.05863125864752383,0.36561328697379236,0.6890466311305441,0.8452311435602679,0.5
0.8326359832635982,0.056587054691709326,0.36179810272543755,0.6846605094770739,0.84101045624141,0.5
0.8368200836820083,0.054609988201395065,0.3580423173457506,0.6803603668768927,0.836755836979572,0.5
0.8410041841004183,0.05269813893389208,0.35434585291120096,0.6761486489129481,0.8324721834942354,0.5
0.8451882845188283,0.05084962180595298,0.35070858418215184,0.6720274797183658,0.8281645355143471,0.5
0.8493723849372384,0.0490625877174683,0.3471303404144177,0.6679986664380505,0.8238380512531034,0.5
0.8535564853556484,0.04733522423525338,0.3436109071930079,0.6640637056027645,0.8194979826498804,0.5
0.8577405857740585,0.045665756146058945,0.3401500282815658,0.6602237912362104,0.8151496496267163,0.5
0.8619246861924685,0.04405244588763757,0.3367474074813205,0.6564798245070981,0.810798413624421,0.5
0.8661087866108785,0.04249359386638718,0.3334027104936614,0.652832424733305,0.8064496506964348,0.5
0.8702928870292886,0.04098753866977667,0.3301155667807745,0.6492819415437987,0.8021087244466261,0.5
0.8744769874476986,0.03953265718141752,0.32688557141909447,0.6458284680056703,0.7977809591000611,0.5
0.8786610878661087,0.038127364606315384,0.3237122869406599,0.6424718545281035,0.7934716129933601,0.5
0.8828451882845187,0.03677011441348932,0.3205952451577935,0.6392117233619921,0.7891858527635917,0.5
0.8870292887029287,0.03545939820281163,0.31753394896685083,0.6360474835228387,0.7849287285020009,0.5
0.8912133891213389,0.03419374550257237,0.3145278741271244,0.6329783459751537,0.7807051501215495,0.5
0.8953974895397488,0.03297172350394928,0.3115764710113051,0.6300033389284182,0.7765198651657425,0.5
0.899581589958159,0.031791936738218673,0.30867916632422965,0.6271213231074626,0.7723774382610992,0.5
0.903765690376569,0.030653026702230246,0.3058353647869594,0.6243310068734766,0.768282232387567,0.5
0.907949790794979,0.029553671437343998,0.30304445078353537,0.6216309610855179,0.7642383921108743,0.5
0.9121338912133891,0.028492585066721032,0.3003057899680608,0.6190196336060712,0.7602498288890492,0.5
0.9163179916317991,0.027468517295564765,0.297618730830043,0.6164953633676613,0.7563202085328314,0.5
0.9205020920502092,0.026480252878609778,0.2949826062162058,0.6140563939305677,0.7524529408672225,0.5
0.9246861924686192,0.02552661105889087,0.2923967348072503,0.6117008864741664,0.7486511716096834,0.5
0.9288702928870292,0.02460644498154041,0.2898604225482898,0.6094269321761778,0.7449177764500867,0.5
0.9330543933054393,0.023718641086120318,0.2873729640319307,0.6072325639450684,0.7412553572890906,0.5
0.9372384937238493,0.022862118480739047,0.284933643833194,0.6051157674809389,0.7376662405655627,0.5
0.9414225941422594,0.022035828300969285,0.2825417377956876,0.6030744916494175,0.7341524775804393,0.5
0.9456066945606694,0.021238753056368465,0.28019651426864195,0.6011066581613189,0.7307158467042467,0.5
0.9497907949790794,0.02046990596717524,0.277897235294608,0.5992101705581522,0.7273578573386132,0.5
0.9539748953974895,0.019728330293570573,0.2756431577477893,0.5973829225099757,0.7240797554885514,0.5
0.9581589958158995,0.019013098659687477,0.27343353442314833,0.5956228054376163,0.720882530792086,0.5
0.9623430962343096,0.01832331237438045,0.27126761507656816,0.5939277154759743,0.7177669248468587,0.5
0.9665271966527196,0.017658100750594374,0.26914464741649424,0.5922955597990355,0.7147334406695045,0.5
0.9707112970711296,0.017016620425007956,0.2670638780475997,0.5907242623303917,0.7117823531226434,0.5
0.9748953974895397,0.016398054679483742,0.2650245533671371,0.5892117688655745,0.7089137201460147,0.5
0.9790794979079497,0.015801612765704354,0.26302592041473777,0.5877560516344073,0.7061273946323022,0.5
0.9832635983263598,0.015226529234255826,0.2610672276765059,0.5863551133329262,0.7034230367942428,0.5
0.9874476987447698,0.014672063269277946,0.2591477258443493,0.5850069906552853,0.7008001268773476,0.5
0.9916317991631798,0.014137498029703321,0.25726666853154345,0.5837097573564984,0.6982579780816841,0.5
0.9958158995815899,0.013622139997982452,0.2554233129455975,0.5824615268769341,0.6957957495663322,0.5
1.0,0.013125318337102843,0.25361692051954027,0.5812604545592255,0.6934124594210538,0.5
