predictive_relevance,gross_causal_boundary_gain,cost,net_fds_value,selected
-0.8584893134409113,0.363254615401179,0.41576037492104745,0.09301037170249815,False
0.5550627263526848,1.2235605066009727,0.3789617907272312,0.9772353426282725,True
1.7259414240821842,1.3989372171755186,0.31705345001399765,1.1928524746664202,True
1.5555065380892028,-2.9544442359445453,0.3696419693303346,-3.1947115160092627,False
1.0688313386046933,-2.27022832971803,0.2511769118127709,-2.4334933223963313,False
1.0402739629552356,0.2949303207161165,0.10430327631687414,0.22713319111014835,False
0.5484517526023894,-0.19121112837924256,0.12139775679647494,-0.2701196702969513,False
0.37066790648224646,0.04828769359100632,0.08170977414943198,-0.004823659606124471,False
-2.3898813855228216,1.8567366218236492,0.23851259707731082,1.7017034337233972,True
-0.246502279639146,0.11941185199891757,0.35424893852389694,-0.11084995804161543,False
-1.1878875821374815,0.0894002402394386,0.1275898740449903,0.006466822110194892,False
0.8800131919664536,1.8065883724447256,0.16192654383210608,1.7013361189538567,True
1.0907933145193236,-0.8630375017188601,0.20234247732562843,-0.9945601119805185,False
1.3782790512442757,-1.3350223776022747,0.17551552176970617,-1.4491074667525838,False
-1.1634231908924577,-1.481579205237728,0.4442651401615494,-1.770351546342735,False
-0.4742046636422817,0.03131944537069642,0.36360574610467733,-0.20502428959734384,False
-0.23687922310720833,-1.321740295634581,0.37178627912005285,-1.5634013770626154,False
-1.1861009197030994,0.34026767952439413,0.330899255795654,0.12518316325721904,False
0.3800648731854341,1.5017517748459586,0.12663765192821672,1.4194373010926178,True
-0.2806836683782559,-0.16495899691784904,0.1302502682165761,-0.2496216712586235,False
1.2555615662795556,-0.6452851626032015,0.05959509908068381,-0.6840219770056459,False
0.6802970766126778,-0.8303062087576808,0.263141587474711,-1.001348240616243,False
-0.08952306126407808,-1.0927365233152189,0.109083347612563,-1.1636406992633848,False
-0.6779941705536356,-0.0702161001405324,0.26990429437283897,-0.24565389148287772,False
-0.18925681769984204,-1.4527565102130402,0.2004507835533741,-1.5830495195227334,False
0.09951990645635056,0.2172781913655092,0.2623386045123525,0.04675809843248005,False
3.1574081766150535,1.487049531595831,0.43512111851816726,1.2042208045590224,True
-0.050444767644653776,-0.7394693617710324,0.19423642409023217,-0.8657230374296834,False
0.23395050285339453,1.2499289431753648,0.07385918770444296,1.201920471167477,True
1.058081192404596,1.9737954334308239,0.30135246765994195,1.7779163294518616,True
0.5598831155939916,-1.536556140180334,0.05541486612426297,-1.572575803161105,False
1.4686608322350527,1.932972191160618,0.17014640537866704,1.8223770276644844,True
-0.9514114426001922,1.9742023836053948,0.3445943626807117,1.7502160478629323,True
-0.5826058919814852,-1.010968106415143,0.1258981916393153,-1.092801930980698,False
-0.010448160513827185,-0.3437160034747812,0.20840993068194882,-0.47918245841804796,False
-2.289491489625216,0.8692364586613447,0.28377917959964666,0.6847799919215743,True
-1.089372081962078,-0.3108606459116005,0.31145987377026846,-0.513309563862275,False
-1.6312775776343948,-0.6647513964252763,0.4334289448795434,-0.9464802105969795,False
0.7112713751615725,-0.009114624696642704,0.06519805270772357,-0.05149335895666302,False
0.35908495630173254,-1.484404214819453,0.31990413967865833,-1.6923419056105808,False
1.2558590422411726,-0.5784364007816583,0.36912958243449423,-0.8183706293640796,False
3.2504923605844502,0.6013854679730661,0.09672060789971781,0.5385170728382496,False
0.4160038137929367,0.4372123317226998,0.13543013172661741,0.34918274610039846,False
-0.6346420456599764,0.46537388208319286,0.40409306206003814,0.20271339174416808,False
1.4954399271549697,-0.6297001190735045,0.21997898931783305,-0.7726864621300961,False
0.5037747171212994,-0.6654936132082138,0.265465578645285,-0.8380462393276491,False
-0.7356383196016618,0.30475643762320115,0.3761194945590749,0.06027876615980246,False
1.520744135193318,1.2773618029024674,0.20973897397921346,1.1410314698159787,True
-0.2549533932756333,-0.9781000834510373,0.16054112021362485,-1.0824518115898933,False
-2.274785380944923,-1.9420541527681952,0.18216273873440875,-2.0604599329455606,False
0.38610045807137483,0.2612093009563016,0.12456533746162744,0.1802418316062438,False
0.16170233931222566,-0.509891379749912,0.2088849396497163,-0.6456665905222276,False
-1.5798657739251933,-0.8911102533202071,0.24628330209715943,-1.0511943996833608,False
0.7087280284642017,-0.772641553362217,0.41912592981078073,-1.0450734077392245,False
0.16968615481845062,-1.9938515158705592,0.20177406110862967,-2.1250046555911686,False
-0.22307368518302317,2.584018034437844,0.24647409379876858,2.4238098734686444,True
-1.0148824630925282,0.0020938264413589702,0.37294807722477136,-0.24032242375474241,False
0.9169215951943409,-0.6896265598340553,0.12419997868156392,-0.7703565459770718,False
1.4223908891658974,-0.5629848892337551,0.1466638568920307,-0.6583163962135751,False
0.7216680194941735,0.2451628972764292,0.4467960887536424,-0.045254560413438394,False
0.8704316370359446,0.46621340038152115,0.26450071085355475,0.2942879383267105,False
-0.7498722655601159,-1.1410987688656944,0.31465714333720085,-1.345625912034875,False
0.028869677371696656,0.5306804555128926,0.09502317723760596,0.4689153903084487,False
-0.8102759436021385,0.45278343302753243,0.2629803196884907,0.28184622523001346,False
-1.288521256043067,-0.7217699287405019,0.2669383915663994,-0.8952798832586616,False
1.7688400750783775,-1.2108278071107366,0.4292124896729895,-1.4898159253981798,False
-0.06661549237095327,-0.08979402084218846,0.12471074313880287,-0.17085600388241035,False
-1.1376247974828742,-0.42734924108531974,0.05003100312938478,-0.4598693931194199,False
0.5997150843208663,-0.14245033207483865,0.34611318011024517,-0.367423899146498,False
0.14201300065320444,-0.3463636906028922,0.2610728207663711,-0.5160610241010334,False
1.9041049558316512,-2.6519080641074684,0.05079578493645967,-2.684925324316167,False
0.23450756247187643,1.4174603818080433,0.1073114626951302,1.3477079310562088,True
0.6689863985287277,-1.2257880707930853,0.4424781841295503,-1.513398890477293,False
1.1212900183887309,-0.2992362425752684,0.26048618576048427,-0.46855226331958316,False
1.2398035270927235,-1.18318979557951,0.3401496870274906,-1.404287092147379,False
0.7246156174896213,1.9827367996932894,0.2055874885188224,1.8491049321560549,True
0.9784638069338427,1.1989012580734382,0.08493842703061194,1.1436912805035404,True
-1.5221554900653445,-2.4831218553907384,0.3187635005223248,-2.6903181307302497,False
-0.06047062689214536,-1.156895059886393,0.12414342719401783,-1.2375882875625046,False
-0.23629402066415311,-0.04399380328534495,0.3538481366385718,-0.2739950921004166,False
2.269055024375723,0.25647182240726407,0.1781984380715408,0.14064283766076258,False
0.437250613530571,0.84084976051559,0.18524922114191772,0.7204377667733435,True
-0.34012801091456657,-1.0908533326595924,0.2957205550326397,-1.2830716934308082,False
-1.4270590312824019,-1.3959586124113779,0.19564198872744606,-1.5231259050842179,False
0.5446432426981164,1.9498689751931169,0.2804096303302382,1.767602715478462,True
-1.7835881576945034,-0.6400998604595645,0.23879151811864424,-0.7953143472366833,False
0.4375328315128485,-2.265926333585478,0.20220289997107097,-2.3973582185666737,False
-0.11283768432052044,0.12037316408908631,0.41872932497460796,-0.15180089714440886,False
-0.013312785619429057,-1.0911142331941,0.08660684462246918,-1.1474086821987048,False
0.6338514917079214,-1.7547383794162759,0.15907464945886907,-1.8581369015645408,False
2.025483255607213,1.700787166806137,0.1893032502534743,1.5777400541413786,True
2.4560259967552365,2.333379876657113,0.2740848659545376,2.1552247137866636,True
-0.24517365448203188,-0.9975330360101289,0.25566177038934784,-1.163713186763205,False
1.2838521612979452,2.179213348347393,0.4285042236497215,1.900685602975074,True
-0.4886821730467886,0.2146633596223215,0.24770450936844177,0.05365542853283434,False
1.2739700933729634,-1.09769726206135,0.32182845790591397,-1.3068857597001942,False
0.6969707084576658,-2.754993914605901,0.08621988387241682,-2.811036839122972,False
0.25681697380460294,0.9687022222681549,0.3442347750895458,0.7449496184599502,True
-0.45742051575664944,-1.8198477259215964,0.23720104987148913,-1.9740284083380644,False
-1.237070596882485,1.3620697452629162,0.2656392254833177,1.1894042486987597,True
1.4684688850899335,-0.5192046484279462,0.08639168151233845,-0.5753592414109662,False
2.04324334558811,1.1527291365852972,0.14246732291906136,1.0601253766879073,True
1.3775090389640388,0.22097410499812312,0.3757840701459021,-0.023285540596713256,False
0.21324319126484612,-0.32905212629322267,0.2322197848011555,-0.47999498641397376,False
-1.6397825685074678,-0.692785497410235,0.09005903004999977,-0.7513238669427348,False
-0.23848981644988776,-0.15634063469674547,0.06698814788390339,-0.19988293082128267,False
0.22982309110199742,-1.710439937950868,0.08258605678378102,-1.7641208748603256,False
0.40065115340744983,1.8436208777438612,0.32924801943196674,1.6296096651130827,True
-0.3929123712334191,-1.4627230066867627,0.2586003944582518,-1.6308132630846264,False
2.850964805186406,-0.1320718159419061,0.11555348570133535,-0.20718158164777406,False
0.2820765539614641,-0.33445100477562567,0.28856933283822156,-0.5220210711204697,False
-1.7845815012444248,1.658670810492612,0.42220488629734904,1.384237634399335,True
-0.6974158255636241,0.11494243167203944,0.43129139144255924,-0.1653969727656241,False
-0.7151192757629905,-1.0753732356339318,0.3419033723904767,-1.2976104276877416,False
0.7752328181803279,0.18409107936350333,0.3370061121791626,-0.03496289355295237,False
0.7433179717240459,-0.5753663440771716,0.20119123474149242,-0.7061406466591417,False
0.7305598537700596,-0.7582127592929055,0.4308560652370155,-1.0382692016969657,False
0.30536011995809703,1.0752701685837756,0.40185936179360976,0.8140615834179292,True
2.064951356734484,0.7289773362679864,0.16811040365532232,0.619705573892027,True
-0.9957169988463705,-0.3633703961543624,0.20160846764679757,-0.4944159001247808,False
-0.9917988383065973,0.19319068788761118,0.22999427702697225,0.04369440782007922,False
0.6141630809626868,1.1770926712667844,0.22946601917319553,1.0279397588042074,True
-1.588526837377556,-1.1952512091064653,0.2403403384231728,-1.3514724290815276,False
-0.6487662179186793,0.5300483607889048,0.2895307695116732,0.3418533606063172,False
1.5637643648644277,0.3252601902924601,0.13894755414717327,0.23494428009679746,False
-1.7534248848461573,-1.5889324511978824,0.12304779468950407,-1.6689135177460601,False
-0.2256904228931611,0.0019915771192615672,0.08491426633718674,-0.053202695999909816,False
2.241059174993515,1.7091085584474752,0.3992759925520016,1.449579163288674,True
-0.3450688960880904,-0.4338659636283884,0.29498255225229303,-0.6256046225923789,False
-1.3021254429534177,-1.1705128229719695,0.11781715975747203,-1.2470939768143263,False
1.4666702485216223,-1.4140831629969295,0.39403115212737205,-1.6702034118797213,False
-0.4104439570302006,0.5369844504797445,0.4172040253033631,0.2658018340325585,False
1.789963701179974,2.1750157938864016,0.33772495477719366,1.9554945732812257,True
0.613879217391071,-0.6239447477330793,0.39105559987521255,-0.8781308876519675,False
-0.45639702002208027,1.701244411207296,0.4381498041376498,1.4164470385178236,True
-0.14032197167718605,-0.16927212140570164,0.14254267438503457,-0.2619248597559741,False
-0.32718990284025684,-0.19416556586312633,0.4477044268040605,-0.48517344328576567,False
-1.2279987363048779,-0.34538358258263413,0.40411282579290453,-0.6080569193480221,False
-0.7157282375378333,-0.11331620368992279,0.14824486205491727,-0.20967536402561904,False
0.1726774085910708,0.4237581974092877,0.38060156136536244,0.1763671825218021,False
0.5020244211198686,-1.0965126222422392,0.1960399678577357,-1.2239386013497675,False
-0.1801081867784824,-2.111202855164308,0.22262025487817644,-2.2559060208351225,False
0.27255153378100494,-0.7373707472851921,0.24894899351635225,-0.8991875930708211,False
0.4128799499941452,0.1880186985524202,0.3648389539492262,-0.049126621514576835,False
0.3661194738433583,0.4088700749509444,0.2802282758237037,0.22672169566553702,False
1.423688969650677,-0.7838841649851778,0.4253838696006491,-1.0603836802255997,False
-0.9213933415124357,1.2962000550997703,0.2665702498657456,1.1229293926870356,True
-2.6209877566263096,1.2016757226800863,0.35811169906261286,0.9689031182893879,True
0.19484256671169098,2.1354392417413455,0.15579451894274643,2.03417280442856,True
-0.11548189974748803,0.6621443013038025,0.382654331176915,0.4134189860388078,False
-0.008736374700698352,0.14597982767036258,0.31024601234634835,-0.05568008035476385,False
-0.3277835067521938,-0.07206123292640282,0.33997578465582295,-0.2930454929526878,False
-0.6278869482784988,2.803778168894505,0.40848681503172796,2.5382617391238815,True
0.32102804819311365,0.2080367478660487,0.3750285466824933,-0.03573180747757196,False
0.17354592874919564,-0.2659850151857597,0.2285357484294379,-0.4145332516648943,False
1.2053059871634937,1.2387410554319636,0.20995790846725085,1.1022684149282505,True
0.7823134033620703,1.7517857860947148,0.13436934765788183,1.6644457101170915,True
0.7386206439877292,1.6988266866111583,0.33567924090786133,1.4806351800210484,True
0.5020813431116067,-0.3476156020223871,0.14370601170404168,-0.4410245096300142,False
-0.29899871483789153,0.5564432395118195,0.3108805636201939,0.3543708731586935,False
0.7392449890737567,-0.67643182451497,0.40971828994928283,-0.9427487129820038,False
-0.6968801477861093,-0.7068060212706686,0.3785052306277805,-0.952834421178726,False
-0.4511004706235134,0.45894009239792666,0.27650391619043646,0.279212546874143,False
-0.9656124646757509,-0.5231864332168865,0.30276555334362865,-0.7199840428902451,False
-0.2449539301482152,1.1537361465159675,0.19685161431144566,1.0257825972135277,True
0.5661463156657495,0.508021381148523,0.3812741989793939,0.26019315181191693,False
-1.8811255911256628,0.19782438447091144,0.4479339929340991,-0.09333271093625295,False
-1.058972427121866,0.37410005612221786,0.34238667023639857,0.15154872046855877,False
0.6288238937030582,0.9631745211444083,0.15418571307621867,0.8629538076448662,True
1.3933520073901473,1.4534255644023932,0.37837219453331045,1.2074836379557414,True
0.47416676489806037,-0.12285922661946985,0.33710436767906726,-0.3419770656108636,False
2.5285596493195737,1.9753337680692689,0.17326661296609602,1.8627104696413064,True
-0.5219127945466868,1.2190530246521538,0.11235075582480013,1.1460250333660338,True
0.9513711192276519,0.6313376727599425,0.22609174829405548,0.4843780363688064,False
-0.5551575489491042,-1.9016408437093357,0.11306489991533963,-1.9751330286543065,False
1.9711593239985705,1.0507623102096444,0.21602692545993382,0.9103448086606873,True
0.5231467488476786,-0.5232703037999634,0.2519895891045762,-0.687063536717938,False
0.8677778039792111,-0.49672508119467107,0.11835813360303389,-0.5736578680366431,False
0.41938714570371577,1.063834816679539,0.09061181079714978,1.0049371396613918,True
0.5979023934153757,-0.5398175649524133,0.1723240980994732,-0.6518282287170709,False
0.09962048399569501,-0.5709741108231644,0.0904441165748866,-0.6297627865968407,False
1.4860144213560273,-0.990233563546096,0.286134207521148,-1.1762207984348423,False
0.5002117001000623,-0.5359175443817836,0.3900425460749213,-0.7894451993304825,False
-2.4632214871584988,-1.1023761116745998,0.4325836352374786,-1.3835554745789609,False
1.7383923465880513,-0.8146447807742574,0.3174403895614643,-1.0209810339892091,False
-0.6980974266858195,-0.13764571841743706,0.3409914928983122,-0.35929018880134,False
0.1579289440449545,-0.6075594288272499,0.11964549856056635,-0.685329002891618,False
0.6657227184278025,0.6337536775124877,0.3732957516736608,0.39111143892460815,False
0.33943546242058875,0.35890189824400565,0.4400783702767682,0.07285095756410631,False
-2.8391954347364563,-0.2104159507427037,0.14992278138766585,-0.3078657586446865,False
